,Epoch,Loss,Accuracy (within 5dB)
0,1.0,0.0019060776383478166,4.899273993468857
1,2.0,0.0018305032651899215,5.972556741072691
2,3.0,0.0017246108212537023,7.789677003520032
3,4.0,0.0016225563705411835,8.439765181020102
4,5.0,0.0014628795262215872,8.532984393112612
5,6.0,0.0012489145937057348,10.797364703200543
6,7.0,0.0010058846844397922,13.828499400958465
7,8.0,0.0008307501943474507,15.902873985693686
8,9.0,0.0007004715319766531,17.341551084636265
9,10.0,0.0006070227319567095,18.771900799428877
10,11.0,0.000558064689143651,19.69530167660946
11,12.0,0.0005549674058239808,19.921107422813762
12,13.0,0.0005327812748087354,20.455396365814696
13,14.0,0.0005279831961194039,20.648384045703867
14,15.0,0.0005314349493406579,21.223735607099435
15,16.0,0.0005213132522865352,21.5772297509825
16,17.0,0.0004978584119687065,21.249087742797364
17,18.0,0.0005190896467405894,21.48112798283808
18,19.0,0.0005305258515543831,21.558399260298565
19,20.0,0.0005076582026811707,21.599682764214425
20,21.0,0.0005041581912797353,21.911755350730864
21,22.0,0.0004874160781074256,21.86288442916113
22,23.0,0.0004839838439791093,22.005764228561738
23,24.0,0.0004894645037615515,22.13916803910204
24,25.0,0.00048174362340039465,22.01793502078091
25,26.0,0.0004721010486665752,22.29872469535469
26,27.0,0.0004761729853602644,22.17274816046538
27,28.0,0.0004737391449011172,21.988673211357405
28,29.0,0.00047164682509165346,22.147826751533827
29,30.0,0.0004710768041011498,22.32558989687297
30,31.0,0.0004637616669661956,22.434133042000056
31,32.0,0.0004599474616451893,22.386118051825044
32,33.0,0.00046558194140148873,21.8815768663943
33,34.0,0.0004522443230286701,22.02025431875371
34,35.0,0.00045495544569180036,22.187011842998107
35,36.0,0.00045396862065576264,22.295416934674435
36,37.0,0.0004603123893372167,22.2847757746897
37,38.0,0.0004509160249504926,22.006448973677514
38,39.0,0.0004521219557720505,22.474803588594533
39,40.0,0.00045326283881966424,22.72386858018321
40,41.0,0.0004561319709205018,22.49737808886313
41,42.0,0.00044330078572891773,22.658950325496903
42,43.0,0.0004489117473586045,22.54204114125364
43,44.0,0.00044632400757969377,22.70907477239956
44,45.0,0.00045081861991597946,22.557337463598063
45,46.0,0.00045359459992287893,22.495252065721395
46,47.0,0.00044364647997326996,22.898439929740732
47,48.0,0.00044518188673594255,23.013582029814245
48,49.0,0.00045033721243357635,22.595280074005487
49,50.0,0.00045003303196737435,23.21461546481382
50,51.0,0.00044752711368698916,23.351619709349997
51,52.0,0.00044181516058782675,23.24160215336877
52,53.0,0.00043873974499991907,23.134831614549466
53,54.0,0.0004378590689172633,23.638207628855778
54,55.0,0.00044800723576571104,23.25545167554921
55,56.0,0.00044577318829850266,23.23996760051175
56,57.0,0.0004432363885914048,23.288115121999493
57,58.0,0.000440442809662499,23.572615673329754
58,59.0,0.00043674313222257476,23.711657586799177
59,60.0,0.0004362287009739901,24.05806682758913
60,61.0,0.00043499320586776327,23.92005203179338
61,62.0,0.00043594605498674453,23.87452752587011
62,63.0,0.00042998800262475547,24.13590688526676
63,64.0,0.0004310595532194875,24.07940989107693
64,65.0,0.00043259246852070377,24.34924916593627
65,66.0,0.00043185623372578644,24.380228360287255
66,67.0,0.0004366749899582868,24.42258315898103
67,68.0,0.00042520576137831164,24.36088431076649
68,69.0,0.0004241412725692359,24.703571630523903
69,70.0,0.00043370567571621735,24.259514422940995
70,71.0,0.0004299091169247612,24.48300639331053
71,72.0,0.00042879571929907266,24.13108605876615
72,73.0,0.0004235182485133568,24.23709454253725
73,74.0,0.0004275440693663332,24.993064194633718
74,75.0,0.0004276356028037838,24.814638392730924
