,Spectrogram,Threshold,Off Spike,Accuracy,Epoch,Test Loss,Max F1,Max AUC-ROC,Max Confusion Matrix,Train Accuracy,Train Loss,Train F1,Train AUC-ROC,Train Confusion Matrix
0,mel_spectrograms,0.01,True,39.56043956043956,55,0.0217210093697348,36.52590269306216,66.10883157690829,"[[16  0  1  0  1  1  1  0  0]
 [ 0  0  1  0  0  1  0  0  0]
 [ 2  0  5  0  3  2  0  0  0]
 [ 0  0  2  0  1  0  1  0  0]
 [ 0  0  1  0  9  2  1  0  0]
 [ 1  0  6  0  1  5  0  0  0]
 [ 0  0  2  0  9  3  1  0  0]
 [ 1  0  5  0  4  0  0  0  0]
 [ 0  0  0  0  0  1  0  1  0]]",37.67313019390582,0.0051988434263213,37.28777405649351,70.56697482868523,"[[56  0 11  0  3  3  4  0  0]
 [ 0  0  2  0  4  3  1  0  0]
 [ 2  0 15  0 31  9  3  1  0]
 [ 1  0  5  0  3  1  0  0  0]
 [ 2  0  8  1 43  1  0  1  0]
 [ 1  0 17  2  8 15  3  0  0]
 [ 6  0 14  1 15 15  5  2  0]
 [ 1  0  6  1 21  2  3  2  0]
 [ 0  0  2  1  2  2  0  0  0]]"
1,mel_spectrograms,0.01,False,35.16483516483517,75,0.0357136176182673,31.309916916210444,64.51366461807207,"[[17  0  1  0  0  0  1  1  0]
 [ 0  0  0  0  1  0  1  0  0]
 [ 2  0  4  0  1  0  3  2  0]
 [ 1  0  0  0  0  0  3  0  0]
 [ 1  0  2  0  2  0  6  2  0]
 [ 2  0  1  0  0  0  6  3  1]
 [ 3  0  1  0  2  0  7  2  0]
 [ 3  0  1  0  0  0  4  2  0]
 [ 0  0  0  0  0  0  1  1  0]]",37.39612188365651,0.0069497273899511,37.76398458348423,73.07481565958764,"[[69  0  0  0  0  1  3  0  4]
 [ 3  0  0  0  0  0  4  2  1]
 [ 2  0 16  0  4  1 28  7  3]
 [ 2  0  1  0  0  0  6  0  1]
 [ 3  0  1  0 11  1 27 11  2]
 [ 5  0  4  0  1  0 32  3  1]
 [12  0  5  0  1  0 32  4  4]
 [ 6  0  2  0  1  0 20  5  2]
 [ 1  0  0  0  0  0  4  0  2]]"
2,mel_spectrograms,0.025,True,31.86813186813187,100,0.0330792861980396,36.99466053274964,70.64080929246832,"[[ 7  0  0  0  0  4  9  0  0]
 [ 0  1  0  0  0  0  1  0  0]
 [ 0  0  4  0  3  1  4  0  0]
 [ 0  0  0  0  0  0  4  0  0]
 [ 0  0  0  0  4  1  7  1  0]
 [ 0  0  0  0  0  3  7  3  0]
 [ 1  0  2  0  1  0 10  1  0]
 [ 0  0  0  0  1  1  8  0  0]
 [ 0  0  0  0  0  0  1  1  0]]",38.78116343490305,0.0054774711171675,44.54498571068963,76.3819532096678,"[[31  0  0  0  0  6 40  0  0]
 [ 0  2  0  0  5  1  2  0  0]
 [ 1  0 26  0  6  6 21  1  0]
 [ 1  0  0  0  1  1  7  0  0]
 [ 1  0  2  0 29  0 24  0  0]
 [ 0  0  1  0  1  9 24 11  0]
 [ 3  0  2  0  7  5 37  4  0]
 [ 1  0  0  0  1 10 18  6  0]
 [ 0  0  0  0  0  1  6  0  0]]"
3,mel_spectrograms,0.025,False,36.26373626373626,70,0.0217888656553331,36.29199476911823,65.75491284742547,"[[19  0  1  0  0  0  0  0  0]
 [ 0  0  1  1  0  0  0  0  0]
 [ 3  0  7  0  2  0  0  0  0]
 [ 1  0  0  1  0  0  0  2  0]
 [ 1  0  6  1  4  0  0  1  0]
 [ 3  0  8  0  2  0  0  0  0]
 [ 3  0  5  0  5  0  2  0  0]
 [ 3  0  3  1  3  0  0  0  0]
 [ 1  0  1  0  0  0  0  0  0]]",37.39612188365651,0.004911641252338,36.71294374099181,72.27914468053493,"[[71  0  4  1  1  0  0  0  0]
 [ 3  0  4  0  3  0  0  0  0]
 [ 3  0 31  1 12 12  1  1  0]
 [ 2  0  5  0  2  1  0  0  0]
 [ 6  0 25  0 25  0  0  0  0]
 [ 4  0 24  0 13  3  0  2  0]
 [13  0 20  0 15  1  4  5  0]
 [ 7  0 15  0 10  2  1  1  0]
 [ 3  0  2  0  2  0  0  0  0]]"
4,mel_spectrograms,0.05,True,34.065934065934066,70,0.0285263716519533,31.58485166397385,68.81241039050234,"[[19  0  1  0  0  0  0  0  0]
 [ 1  0  1  0  0  0  0  0  0]
 [ 4  0  8  0  0  0  0  0  0]
 [ 4  0  0  0  0  0  0  0  0]
 [ 3  0  3  0  2  0  5  0  0]
 [ 6  0  3  0  0  0  3  1  0]
 [ 6  0  7  0  0  0  2  0  0]
 [ 7  0  2  0  0  0  1  0  0]
 [ 1  0  0  0  0  0  1  0  0]]",39.05817174515236,0.0053465731256226,38.797112672484246,76.79947966047081,"[[74  0  3  0  0  0  0  0  0]
 [ 6  0  3  0  0  0  1  0  0]
 [15  0 38  0  1  0  7  0  0]
 [ 4  0  6  0  0  0  0  0  0]
 [14  0 26  0 16  0  0  0  0]
 [22  0 10  2  1  0  9  2  0]
 [36  1 11  0  0  0  9  1  0]
 [23  0  6  0  0  0  3  4  0]
 [ 6  0  1  0  0  0  0  0  0]]"
5,mel_spectrograms,0.05,False,24.17582417582417,100,0.0303744169381948,28.160431000247595,60.95389183578514,"[[14  0  0  5  1  0  0  0  0]
 [ 0  0  0  1  1  0  0  0  0]
 [ 1  0  0  4  7  0  0  0  0]
 [ 1  0  0  1  2  0  0  0  0]
 [ 0  0  0  7  6  0  0  0  0]
 [ 0  0  0  8  5  0  0  0  0]
 [ 2  1  0  3  8  0  1  0  0]
 [ 3  0  0  2  5  0  0  0  0]
 [ 0  0  0  2  0  0  0  0  0]]",34.07202216066482,0.0065957142705732,39.2185992145947,69.85111535317381,"[[66  0  0  8  2  0  0  1  0]
 [ 0  2  0  5  3  0  0  0  0]
 [ 4  0  0 37 19  0  0  1  0]
 [ 1  0  0  4  5  0  0  0  0]
 [ 0  0  0  8 47  0  0  1  0]
 [ 0  0  0 30 16  0  0  0  0]
 [ 3  0  0 35 18  0  2  0  0]
 [ 1  1  0 15 17  0  0  2  0]
 [ 1  0  0  5  1  0  0  0  0]]"
6,mel_spectrograms,0.1,True,43.95604395604396,95,0.0223391946855482,43.542129267783054,67.2204026041308,"[[16  0  1  0  0  0  0  3  0]
 [ 0  0  0  0  0  2  0  0  0]
 [ 0  0 12  0  0  0  0  0  0]
 [ 1  0  0  0  0  1  0  2  0]
 [ 1  0 10  0  2  0  0  0  0]
 [ 0  0  5  0  0  6  0  2  0]
 [ 3  0  7  0  0  3  0  2  0]
 [ 2  0  3  0  0  1  0  4  0]
 [ 0  0  1  0  0  1  0  0  0]]",42.65927977839336,0.0049918151132948,42.499142492763546,75.74238411908584,"[[56  0  3  0  0  4  0 14  0]
 [ 0  0  2  0  0  6  0  2  0]
 [ 1  0 54  0  0  2  0  4  0]
 [ 2  0  5  0  0  2  0  1  0]
 [ 2  0 36  0 13  4  0  1  0]
 [ 1  0 16  0  1 21  0  7  0]
 [ 5  0 22  0  0 15  0 16  0]
 [ 7  0 11  0  0  8  0 10  0]
 [ 1  0  2  0  0  1  0  3  0]]"
7,mel_spectrograms,0.1,False,36.26373626373626,100,0.0332403392582149,34.88895266485831,66.35025742230323,"[[19  0  0  0  1  0  0  0  0]
 [ 1  0  0  0  1  0  0  0  0]
 [ 2  0  1  0  8  0  1  0  0]
 [ 1  0  0  0  1  0  2  0  0]
 [ 0  1  0  0  9  0  3  0  0]
 [ 3  0  0  0  6  1  3  0  0]
 [ 2  1  1  0  8  0  3  0  0]
 [ 3  0  0  0  4  1  2  0  0]
 [ 1  0  0  0  1  0  0  0  0]]",37.95013850415513,0.0064645850427263,39.26357837400725,70.76124905881571,"[[69  0  0  1  7  0  0  0  0]
 [ 1  0  0  0  7  0  2  0  0]
 [11  2  3  0 28  3 14  0  0]
 [ 1  1  0  0  3  1  4  0  0]
 [ 3  0  1  0 51  0  0  0  1]
 [ 3  3  0  0 27  4  9  0  0]
 [16  1  0  0 32  0  9  0  0]
 [ 6  2  0  0 22  0  6  0  0]
 [ 3  0  0  0  2  0  1  0  1]]"
8,mel_spectrograms,0.2,True,32.967032967032964,70,0.0282057327228588,31.400332617981583,68.69321624324309,"[[14  0  0  0  2  4  0  0  0]
 [ 1  0  0  0  1  0  0  0  0]
 [ 0  0  0  0 12  0  0  0  0]
 [ 0  0  0  0  4  0  0  0  0]
 [ 0  0  0  0 12  0  0  1  0]
 [ 1  0  0  0 10  2  0  0  0]
 [ 1  0  0  0 12  1  0  1  0]
 [ 0  0  0  1  6  1  0  2  0]
 [ 0  0  0  0  2  0  0  0  0]]",35.73407202216067,0.0061075511566489,33.84663093617221,74.12324487862772,"[[58  0  0  0  4 11  0  4  0]
 [ 0  0  0  0 10  0  0  0  0]
 [ 0  0  0  0 60  1  0  0  0]
 [ 0  0  0  1  9  0  0  0  0]
 [ 0  0  0  0 54  0  0  2  0]
 [ 0  0  0  0 34 12  0  0  0]
 [ 5  0  0  0 40 11  0  2  0]
 [ 1  0  0  0 25  6  0  4  0]
 [ 0  0  0  0  3  3  0  1  0]]"
9,mel_spectrograms,0.2,False,20.87912087912088,25,0.0300888884198534,22.038857763726284,60.80175396884546,"[[6 0 4 0 1 9 0 0 0]
 [0 0 1 0 0 1 0 0 0]
 [0 0 5 0 7 0 0 0 0]
 [0 0 2 0 0 2 0 0 0]
 [0 0 6 0 5 2 0 0 0]
 [1 0 5 0 3 3 1 0 0]
 [0 0 5 0 3 7 0 0 0]
 [1 0 3 0 2 4 0 0 0]
 [0 0 0 0 1 1 0 0 0]]",20.775623268698062,0.0069670746531182,18.275693341776726,58.30069439853342,"[[ 7  0 15  0  2 53  0  0  0]
 [ 1  0  7  0  0  2  0  0  0]
 [ 2  0 36  0 18  5  0  0  0]
 [ 1  0  2  0  4  3  0  0  0]
 [ 3  0 27  0 21  5  0  0  0]
 [ 0  0 33  0  2 11  0  0  0]
 [ 5  0 34  0  9 10  0  0  0]
 [ 2  0 16  0  9  9  0  0  0]
 [ 2  0  1  0  2  2  0  0  0]]"
