,Epoch,Loss,Accuracy (within 5dB)
0,1.0,0.0019023340350141922,9.907345150414205
1,2.0,0.001813186687656358,10.127214598235742
2,3.0,0.0017394978906145999,10.403017782168
3,4.0,0.0016684040220908592,10.417027446351325
4,5.0,0.001556318757125237,9.88860301393876
5,6.0,0.0014036045795558488,10.175732102971528
6,7.0,0.0012256977276299326,11.119691900039582
7,8.0,0.0010458480118435665,13.276550660536063
8,9.0,0.000891110704094965,14.87882109863157
9,10.0,0.0007635406094491164,16.473658738938052
10,11.0,0.0006766068859222217,18.25137854653793
11,12.0,0.0006095032119395507,18.652793804249484
12,13.0,0.000583304717137029,19.59352315056971
13,14.0,0.0005498640516949411,20.739996315629504
14,15.0,0.0005305928512376211,21.08213142158387
15,16.0,0.0005251686381328855,21.262125510687323
16,17.0,0.0005271667743516298,20.916262961562385
17,18.0,0.0005230786669622468,21.52547627336085
18,19.0,0.0005021844301233911,21.5941882368741
19,20.0,0.0005142388188927827,22.10433439240578
20,21.0,0.0005033058258164297,21.798783450903333
21,22.0,0.0005095890535714146,22.226909290268317
22,23.0,0.00050449985475205,22.25639750735107
23,24.0,0.0004901626842598311,22.33610956982103
24,25.0,0.0004886220724057085,22.447253641960472
25,26.0,0.0004769264382168381,22.458546414232803
26,27.0,0.0004811984852860911,22.394346037490457
27,28.0,0.00048107551500058403,22.43472943290735
28,29.0,0.0004724011031456522,22.383119530874495
29,30.0,0.0004699527741240236,22.15638054334304
30,31.0,0.0004711487867073002,22.017388329115892
31,32.0,0.0004616696169328131,21.998740068986965
32,33.0,0.0004629800304437217,21.749283005598123
33,34.0,0.0004571967295056588,22.624000713902003
34,35.0,0.0004527688946840735,23.01951832819701
35,36.0,0.0004587751100111566,22.96081247879499
36,37.0,0.00045246152451244024,22.661512597543044
37,38.0,0.00045621268157633986,22.662059289208063
38,39.0,0.0004498645012624982,23.075231178786506
39,40.0,0.00044188366784328345,23.353038898823826
40,41.0,0.0004424822057524936,23.48823188208601
41,42.0,0.0004442657747715553,23.177318944555967
42,43.0,0.00045099981422749315,23.137471196528033
43,44.0,0.0004440207228746912,23.38857385704996
44,45.0,0.0004372215086913591,23.699431573199696
45,46.0,0.0004451996760881239,23.78047999307303
46,47.0,0.0004348030772072058,23.902138216022507
47,48.0,0.0004406199573327939,24.026038427012356
48,49.0,0.0004405946777270625,24.14767456140971
49,50.0,0.00043731024915290973,23.91649025276372
50,51.0,0.0004426927897876825,23.815512436738388
51,52.0,0.00042851881795543957,24.08946570443043
52,53.0,0.00044137821855128636,24.439977893777037
53,54.0,0.000434003302210563,24.55471687777432
54,55.0,0.00043298510380319384,24.309743790466225
55,56.0,0.0004380580049734146,24.173346981113404
56,57.0,0.0004288292984865979,24.32487444866974
57,58.0,0.00043989327578498915,24.786282213944414
58,59.0,0.00043075949874041053,24.93032166233142
59,60.0,0.0004384779828551986,24.929570651559274
60,61.0,0.0004289141192603797,24.9221102430801
61,62.0,0.0004226178311692259,25.08966847733891
62,63.0,0.00042512757392229236,25.180132142554214
63,64.0,0.0004302770756304074,25.120134112853066
64,65.0,0.00042587313979578476,25.443886021303967
65,66.0,0.0004212498601379232,25.65310326486471
66,67.0,0.0004231809966734296,25.85310406005259
67,68.0,0.0004377241173999124,25.929315087011222
68,69.0,0.0004198392010090577,25.979516843846305
69,70.0,0.00042512103581961733,24.933237351211513
70,71.0,0.0004186946521805752,25.542886911914387
71,72.0,0.0004192172719266849,26.27222881442789
72,73.0,0.0004208448627632393,25.949592377859144
73,74.0,0.0004185399594017492,25.17732689643473
74,75.0,0.0004201046130654657,26.01727722369872
