,Epoch,Accuracy,F1,Recall,Precision,Test Loss,AUC-ROC,Confusion Matrix
0,5,18.681318681318682,0.15164161173737759,0.18681318681318682,0.12761530341579602,2.8202366828918457,46.12291859486672,"[[11  0  0  0  0  6  3  0  0]
 [ 0  0  0  0  0  2  0  0  0]
 [ 2  0  0  0  0  8  2  0  0]
 [ 0  0  0  0  0  2  2  0  0]
 [ 3  0  0  0  0  8  2  0  0]
 [ 8  0  0  0  0  3  2  0  0]
 [ 1  0  0  0  0 11  3  0  0]
 [ 2  0  0  0  0  8  0  0  0]
 [ 2  0  0  0  0  0  0  0  0]]"
1,10,26.373626373626372,0.14571718821112406,0.26373626373626374,0.10066894376725559,3.323275089263916,61.98846522759578,"[[18  0  0  0  0  0  2  0  0]
 [ 1  0  0  0  0  0  1  0  0]
 [ 8  0  0  0  0  0  4  0  0]
 [ 2  0  0  0  0  0  2  0  0]
 [ 4  0  0  0  0  0  9  0  0]
 [ 6  0  0  0  0  0  7  0  0]
 [ 9  0  0  0  0  0  6  0  0]
 [ 4  0  0  0  0  0  6  0  0]
 [ 1  0  0  0  0  0  1  0  0]]"
2,15,25.274725274725274,0.17359975664473937,0.25274725274725274,0.13220113220113222,2.2234790325164795,54.37451509670224,"[[16  0  0  0  0  0  4  0  0]
 [ 0  0  1  0  0  0  1  0  0]
 [ 3  0  0  0  0  0  9  0  0]
 [ 0  0  3  0  0  0  1  0  0]
 [ 5  0  3  0  0  0  5  0  0]
 [ 5  0  0  0  0  0  8  0  0]
 [ 2  0  6  0  0  0  7  0  0]
 [ 2  0  0  0  0  0  8  0  0]
 [ 0  0  0  0  0  0  2  0  0]]"
3,20,29.67032967032967,0.2510259398988889,0.2967032967032967,0.21753630984400213,2.7346677780151367,61.62572101420422,"[[14  0  3  0  3  0  0  0  0]
 [ 0  0  0  0  2  0  0  0  0]
 [ 1  0  1  0  8  2  0  0  0]
 [ 0  0  0  0  3  1  0  0  0]
 [ 1  0  3  0  9  0  0  0  0]
 [ 3  0  4  0  3  3  0  0  0]
 [ 1  0  1  0 10  3  0  0  0]
 [ 1  0  1  0  6  2  0  0  0]
 [ 1  0  0  0  1  0  0  0  0]]"
4,25,15.384615384615385,0.1818257146802928,0.15384615384615385,0.22224472915717156,11.470324516296387,46.28934995846965,"[[ 1  0  1  0  3 10  1  4  0]
 [ 0  0  0  0  0  0  0  2  0]
 [ 0  0  1  0  0  1  0 10  0]
 [ 0  0  0  0  0  1  0  3  0]
 [ 0  0  0  0  0  0  0 13  0]
 [ 0  0  0  0  0  5  0  8  0]
 [ 1  0  0  0  0  1  0 13  0]
 [ 0  0  0  0  0  3  0  7  0]
 [ 0  0  0  0  0  0  0  2  0]]"
5,30,24.175824175824175,0.13771986527404484,0.24175824175824176,0.09628466771323915,2.889679193496704,54.38685057859498,"[[20  0  0  0  0  0  0  0  0]
 [ 2  0  0  0  0  0  0  0  0]
 [ 9  0  2  0  1  0  0  0  0]
 [ 4  0  0  0  0  0  0  0  0]
 [11  0  2  0  0  0  0  0  0]
 [12  0  1  0  0  0  0  0  0]
 [14  0  1  0  0  0  0  0  0]
 [10  0  0  0  0  0  0  0  0]
 [ 2  0  0  0  0  0  0  0  0]]"
6,35,20.87912087912088,0.2113671819215494,0.2087912087912088,0.2140075114758659,12.144343376159668,46.17159271896142,"[[ 7  0  1  0  1  9  2  0  0]
 [ 0  0  0  0  0  2  0  0  0]
 [ 0  0  0  0  0 12  0  0  0]
 [ 0  0  0  0  0  4  0  0  0]
 [ 0  0  0  0  0 13  0  0  0]
 [ 1  0  0  0  0 12  0  0  0]
 [ 0  0  0  0  0 15  0  0  0]
 [ 0  0  0  0  0 10  0  0  0]
 [ 0  0  0  0  0  2  0  0  0]]"
7,40,24.175824175824175,0.13589025353731235,0.24175824175824176,0.0945054945054945,2.046632766723633,62.72019625779534,"[[18  0  1  0  0  1  0  0  0]
 [ 0  0  0  0  0  2  0  0  0]
 [ 8  0  0  0  2  2  0  0  0]
 [ 2  0  1  0  0  1  0  0  0]
 [ 9  0  1  0  0  3  0  0  0]
 [ 8  0  0  0  1  4  0  0  0]
 [11  0  0  0  0  4  0  0  0]
 [ 4  0  1  0  2  3  0  0  0]
 [ 0  0  2  0  0  0  0  0  0]]"
8,45,25.274725274725274,0.24547133200930377,0.25274725274725274,0.23860259822992744,6.081867694854736,62.56470885797027,"[[13  0  3  0  0  3  1  0  0]
 [ 0  0  1  0  0  0  0  1  0]
 [ 2  0  6  0  0  0  0  4  0]
 [ 0  0  4  0  0  0  0  0  0]
 [ 1  0 10  0  1  1  0  0  0]
 [ 2  0  5  0  0  2  0  4  0]
 [ 2  0  8  0  3  0  0  2  0]
 [ 0  0  7  0  1  1  0  1  0]
 [ 0  0  2  0  0  0  0  0  0]]"
9,50,26.373626373626372,0.25148301629589537,0.26373626373626374,0.24031779623884889,2.8101885318756104,58.079177455177856,"[[16  0  2  0  0  0  2  0  0]
 [ 0  0  1  0  1  0  0  0  0]
 [ 0  0  0  0  9  0  3  0  0]
 [ 0  0  1  0  3  0  0  0  0]
 [ 2  0  1  0  6  0  4  0  0]
 [ 1  0  2  0  5  1  4  0  0]
 [ 3  0  4  0  7  0  1  0  0]
 [ 0  0  0  0  6  2  2  0  0]
 [ 0  0  1  0  1  0  0  0  0]]"
10,55,29.67032967032967,0.30043984608588203,0.2967032967032967,0.30427170868347336,2.882728099822998,60.34029502807465,"[[15  0  1  0  1  0  0  3  0]
 [ 0  0  0  0  0  0  0  2  0]
 [ 0  0  1  0  4  2  2  3  0]
 [ 0  0  0  0  1  1  0  2  0]
 [ 0  0  2  0  2  3  0  6  0]
 [ 1  0  3  0  2  1  4  2  0]
 [ 1  0  1  0  2  2  2  7  0]
 [ 0  0  1  0  1  2  0  6  0]
 [ 0  0  0  0  0  1  0  1  0]]"
11,60,14.285714285714286,0.13474387527839643,0.14285714285714285,0.12750263435194942,4.040312767028809,47.54925184752682,"[[ 4  0  1  0  0 14  1  0  0]
 [ 0  0  0  0  0  2  0  0  0]
 [ 2  0  0  0  0  9  1  0  0]
 [ 0  0  0  0  0  4  0  0  0]
 [ 0  0  0  0  0 11  1  1  0]
 [ 1  0  0  0  0  9  2  1  0]
 [ 1  0  0  0  0 14  0  0  0]
 [ 0  0  1  0  0  9  0  0  0]
 [ 0  0  0  0  0  1  1  0  0]]"
12,65,24.175824175824175,0.2111484168232875,0.24175824175824176,0.18741870374523437,3.0306973457336426,54.91197236969704,"[[11  0  1  0  0  0  8  0  0]
 [ 0  0  0  0  0  2  0  0  0]
 [ 2  0  1  0  1  1  7  0  0]
 [ 0  0  0  0  0  0  4  0  0]
 [ 2  0  1  0  0  2  8  0  0]
 [ 1  0  0  0  3  1  8  0  0]
 [ 4  0  0  0  0  2  9  0  0]
 [ 1  0  1  0  2  1  5  0  0]
 [ 1  0  0  0  0  1  0  0  0]]"
