,Epoch,Loss,Accuracy (within 5dB)
0,1.0,0.00356447633209066,5.156297235519153
1,2.0,0.003458896511025068,5.685443793674165
2,3.0,0.003336765006962168,5.534235760563901
3,4.0,0.0032456029718295454,5.765098510864577
4,5.0,0.003141188012144436,5.678701687918799
5,6.0,0.0030521165829497025,5.790218291985376
6,7.0,0.002939044604032311,5.565445185592773
7,8.0,0.002820265432770133,5.578820653462289
8,9.0,0.0027035948313590182,6.220190649351779
9,10.0,0.0025684369511751576,7.9029441253422705
10,11.0,0.002437583554667025,9.637513946371985
11,12.0,0.0023095043449483104,11.44543135340161
12,13.0,0.00218276620799868,12.087834413882648
13,14.0,0.002157574581008115,12.191032129396232
14,15.0,0.001998730805227424,12.203102673571163
15,16.0,0.0019324081647383393,13.070822558650882
16,17.0,0.0018752334089959645,14.347907881086652
17,18.0,0.001793499444874204,14.54799618092332
18,19.0,0.0016898695018471748,15.492597820342455
19,20.0,0.0016489676393259068,16.0652418349837
20,21.0,0.0015731641786674848,16.627772690991893
21,22.0,0.0015147238239820518,16.42393273553329
22,23.0,0.0014609045113999242,16.320028186351802
23,24.0,0.0014093932442771741,16.1008553774818
24,25.0,0.001361629103446286,15.323392714611014
25,26.0,0.001303915493785383,15.17800246630578
26,27.0,0.0012097855408986409,16.025713521401837
27,28.0,0.00115471503859003,16.498585245227783
28,29.0,0.0010728903027515187,15.295499970639218
29,30.0,0.0010216021563171451,15.409680793915575
30,31.0,0.0009508172607523437,15.423273749067523
31,32.0,0.000834434716719281,15.43295193313571
32,33.0,0.0007965557110576203,15.583779363501717
33,34.0,0.0007461789951791651,16.799207041368255
34,35.0,0.0006764093939615642,17.337488065385376
35,36.0,0.0006926447883073768,16.636852785033398
36,37.0,0.0007064004009143233,15.65875810411986
37,38.0,0.0007046106111762115,16.210958314212576
38,39.0,0.0006863067166619915,16.78800644632305
39,40.0,0.0006632645861409343,18.150346783471836
40,41.0,0.0006650426802924646,18.569662263999113
41,42.0,0.0006469758078693963,18.180631887550376
42,43.0,0.0006549892841944425,18.55960347718667
43,44.0,0.0006162274125031135,19.183791977764102
44,45.0,0.0006088771886084153,18.941293657853358
45,46.0,0.0006287179022424391,19.032855803756878
46,47.0,0.0006043594707442295,19.216306326487558
47,48.0,0.0006076910783942388,19.747790872928704
48,49.0,0.00060348801465588,19.12278679504216
49,50.0,0.0006074916345242875,18.447271295810978
50,51.0,0.0006005144633424168,19.07015487269382
51,52.0,0.0005730149178459241,21.196799892126307
52,53.0,0.0005613601785371352,20.223109328682003
53,54.0,0.0005757027604201604,20.86089078441138
54,55.0,0.0005671351957625855,20.529005191421433
55,56.0,0.0005672336005555174,20.491706122484487
56,57.0,0.0005623251041030477,21.47795657648919
57,58.0,0.0005595196708957481,21.343005717740652
58,59.0,0.0005641998733067538,21.213492041052902
59,60.0,0.0005638646368528454,21.334251854622803
60,61.0,0.0005450368213196532,21.211806514614057
61,62.0,0.0005582566903675961,21.4619712612305
62,63.0,0.0005268693541566404,22.7476473313223
63,64.0,0.0005253494039765054,22.636076355435115
64,65.0,0.0005238981197436397,22.404126168722286
65,66.0,0.0005196168844184429,22.42908283438126
66,67.0,0.0005309258818753357,22.93615443336951
67,68.0,0.000525880767641484,22.867102221197616
68,69.0,0.0005219935006100022,22.764339480248893
69,70.0,0.000521886891450364,22.860360115442248
70,71.0,0.0005062936276546556,22.82055994275735
71,72.0,0.0005091258639090867,22.57599549366351
72,73.0,0.0004955924991855479,22.8844468319715
73,74.0,0.0004893853324162947,23.118300032405607
74,75.0,0.0005082942235964937,22.6017677366316
